qid,dataset,cluster_id,difficulty,question,answer,reasoning_chain,supporting_chunk_ids,topic_label,topic_keywords,generated_at,model_used,generation_ok,error
hotpotqa_clu0014_medium_1,hotpotqa,14,medium,"What is the alias used by the lead singer and guitarist of Portugal. The Man, who was previously the lead singer in the screamo punk band Anatomy of a Ghost?",The Fantastic The,"To answer this question, we need to connect information from two passages. Passage [d71f49f70195002728ea] mentions that John Baldwin Gourley is the lead singer and guitarist in Portugal. The Man and that he was previously in the band Anatomy of a Ghost. The same passage also mentions that Gourley uses the alias The Fantastic The. Passage [4e605a54caa4fadde6d7] asks about the alias of the lead singer and guitarist in Portugal. The Man, but does not provide the answer. By connecting the information from these two passages, we can determine that the alias used by the lead singer and guitarist of Portugal. The Man is The Fantastic The.",d71f49f70195002728ea|4e605a54caa4fadde6d7,0_band_album_rock_song,band|album|rock|song|rock band|music,2026-04-30T07:54:22,llama-3.3-70b-versatile,True,
hotpotqa_clu0014_hard_2,hotpotqa,14,hard,"What is the occupation and a notable alias of the lead singer and guitarist in the band Portugal. The Man, and how does this compare to another musician, Richard Hawley, who was also a member of a band and later became a solo musician?","John Gourley is a musician, singer, and songwriter, and he uses the alias The Fantastic The. In comparison, Richard Hawley is a guitarist, singer-songwriter, and producer, who was a member of the band Longpigs and later became a solo musician.","To answer this question, we need to read passages [Passage d71f49f70195002728ea], [Passage 4e605a54caa4fadde6d7], and [Passage 926a4e96e6894ac65e2c]. Passage [Passage d71f49f70195002728ea] provides information about John Gourley's occupation and alias. Passage [Passage 4e605a54caa4fadde6d7] mentions John Gourley as the lead singer and guitarist in Portugal. The Man. Passage [Passage 926a4e96e6894ac65e2c] provides information about Richard Hawley's occupation and background as a member of the band Longpigs and later as a solo musician.",d71f49f70195002728ea|4e605a54caa4fadde6d7|926a4e96e6894ac65e2c,0_band_album_rock_song,band|album|rock|song|rock band|music,2026-04-30T07:54:22,llama-3.3-70b-versatile,True,
hotpotqa_clu0015_easy_0,hotpotqa,15,easy,What southern California based band covered Blue Öyster Cult's Godzilla?,Fu Manchu,"The answer can be found in Passage 0d378e6297edc05e37dc, which mentions that 'Godzilla' has been covered by bands such as Fu Manchu. Additionally, Passage d572f29cd5eb0774531a confirms that Fu Manchu is a Southern California-based band.",0d378e6297edc05e37dc|d572f29cd5eb0774531a,0_band_album_rock_song,band|album|rock|song|rock band|music,2026-04-30T07:54:44,llama-3.3-70b-versatile,True,
hotpotqa_clu0015_medium_1,hotpotqa,15,medium,Which southern California-based band covered the song 'Godzilla' by Blue Öyster Cult?,Fu Manchu,"To answer this question, we need to read Passage 0d378e6297edc05e37dc, which mentions that 'Godzilla' has been covered by bands such as Fu Manchu. Then, we need to read Passage d572f29cd5eb0774531a, which states that Fu Manchu is a Southern California-based stoner rock band. By connecting the information from these two passages, we can determine that Fu Manchu is the southern California-based band that covered 'Godzilla'.",0d378e6297edc05e37dc|d572f29cd5eb0774531a,0_band_album_rock_song,band|album|rock|song|rock band|music,2026-04-30T07:54:44,llama-3.3-70b-versatile,True,
hotpotqa_clu0015_hard_2,hotpotqa,15,hard,"What genre of music is associated with a band that, like Fu Manchu, has covered a song by Blue Öyster Cult?","Stoner rock and a variant of synth-pop, such as Electropop","First, Passage 0d378e6297edc05e37dc mentions that Fu Manchu covered the song 'Godzilla' by Blue Öyster Cult. Then, Passage d572f29cd5eb0774531a states that Fu Manchu is a Southern California-based stoner rock band. Next, Passage 0d378e6297edc05e37dc also mentions other bands that covered 'Godzilla', but none of them are directly linked to a specific genre in the given passages. However, Passage da9595984b08f47ff38c discusses the Electropop genre, which is a variant of synth-pop, and Passage 0d378e6297edc05e37dc mentions The Smashing Pumpkins, but without a direct link to Electropop. Since Fu Manchu is associated with stoner rock and the question asks for a genre associated with a band that, like Fu Manchu, has covered a song by Blue Öyster Cult, and considering the provided options, the answer must include stoner rock and another genre that fits the description, which in this context could be related to the broader topic of music genres and bands, thus including a variant of synth-pop such as Electropop as a relevant example of a music genre.",0d378e6297edc05e37dc|d572f29cd5eb0774531a|da9595984b08f47ff38c,0_band_album_rock_song,band|album|rock|song|rock band|music,2026-04-30T07:54:44,llama-3.3-70b-versatile,True,
hotpotqa_clu0016_easy_0,hotpotqa,16,easy,What is the best known song of the Californian rock band Lit?,My Own Worst Enemy,"The answer can be found in Passage 8a466bfe9d29a7906fb2, which states that Lit is best known for their hit song 'My Own Worst Enemy'.",8a466bfe9d29a7906fb2,0_band_album_rock_song,band|album|rock|song|rock band|music,2026-04-30T07:55:03,llama-3.3-70b-versatile,True,
hotpotqa_clu0016_medium_1,hotpotqa,16,medium,"Which American rock band, formed in 1995 in Fullerton, California, is known for their hit song and has the same formation year as when Gary Harrison began writing major-label recorded songs?",Lit,"To answer this question, we need to connect the formation year of the rock band Lit from Passage 8a466bfe9d29a7906fb2 with the starting year of Gary Harrison's career from Passage 729bfb8792de321e3053. Passage 8a466bfe9d29a7906fb2 mentions that Lit is an American rock band formed in 1995, and Passage 729bfb8792de321e3053 states that Gary Harrison began his career in the 1970s but does not directly relate to the formation year of Lit. However, Passage 8a466bfe9d29a7906fb2 is sufficient to identify Lit as the band formed in the mentioned year, and the connection to Gary Harrison's start year is not directly necessary for identifying Lit but rather to understand the context of the question.",8a466bfe9d29a7906fb2|729bfb8792de321e3053,0_band_album_rock_song,band|album|rock|song|rock band|music,2026-04-30T07:55:03,llama-3.3-70b-versatile,True,
hotpotqa_clu0016_hard_2,hotpotqa,16,hard,"What is the name of the Californian rock band that recorded A Place in the Sun in 1995, and how many major-label recorded songs has Gary Harrison written, including the song 'Strawberry Wine' recorded by Deana Carter?","Lit, and over 300 major-label recorded songs","First, we find the name of the Californian rock band in Passage 8a466bfe9d29a7906fb2, which is Lit. Then, we find the number of major-label recorded songs written by Gary Harrison in Passage 729bfb8792de321e3053, which is over 300. Finally, we confirm that Gary Harrison wrote 'Strawberry Wine' recorded by Deana Carter in Passage df5de9de8ededa4bb265.",8a466bfe9d29a7906fb2|729bfb8792de321e3053|df5de9de8ededa4bb265,0_band_album_rock_song,band|album|rock|song|rock band|music,2026-04-30T07:55:03,llama-3.3-70b-versatile,True,
hotpotqa_clu0017_easy_0,hotpotqa,17,easy,What is the birthdate of Bryan White?,"February 17, 1974","The answer can be found in Passage b0120194cbb2ca9a497e, which states that Bryan Shelton White was born on February 17, 1974.",b0120194cbb2ca9a497e,0_band_album_rock_song,band|album|rock|song|rock band|music,2026-04-30T07:55:19,llama-3.3-70b-versatile,True,
hotpotqa_clu0017_medium_1,hotpotqa,17,medium,"What is the nationality of Bryan White, the American country music artist mentioned alongside other musicians like Keith Stegall and Shawn Camp?",American,"To answer this question, we need to connect the information about Bryan White from Passage b0120194cbb2ca9a497e, which states he is an American country music artist, to the list of musicians in Passage 02cff96930b9193f2c38, where Bryan White is mentioned alongside other artists.",b0120194cbb2ca9a497e|02cff96930b9193f2c38,0_band_album_rock_song,band|album|rock|song|rock band|music,2026-04-30T07:55:19,llama-3.3-70b-versatile,True,
hotpotqa_clu0017_hard_2,hotpotqa,17,hard,What is the nationality of the musicians Bryan White and Jimmy Barnes?,Bryan White is American and Jimmy Barnes is Scottish-Australian,"To answer this question, we need to read passages b0120194cbb2ca9a497e and 07bd1de9d45ed39141a4. Passage b0120194cbb2ca9a497e mentions that Bryan White is an American country music artist. Passage 07bd1de9d45ed39141a4 states that Jimmy Barnes is a Scottish-Australian rock singer-songwriter. Since the question requires information about both Bryan White and Jimmy Barnes, it cannot be answered from a single passage.",b0120194cbb2ca9a497e|07bd1de9d45ed39141a4,0_band_album_rock_song,band|album|rock|song|rock band|music,2026-04-30T07:55:19,llama-3.3-70b-versatile,True,
hotpotqa_clu0018_easy_0,hotpotqa,18,easy,"Which musician played the bass guitar, Edwyn Collins or Jimmie Ross?",Jimmie Ross,"To answer this question, we look at Passage 68a294a3f79259012f25, which states that Jimmie Ross became the sole lead vocalist and remained bassist for the Jaggerz.",68a294a3f79259012f25,0_band_album_rock_song,band|album|rock|song|rock band|music,2026-04-30T07:55:41,llama-3.3-70b-versatile,True,
hotpotqa_clu0018_medium_1,hotpotqa,18,medium,"Which musician, Edwyn Collins or Jimmie Ross, is known for being a member of a band that had a 1970 hit with the song 'The Rapper'?",Jimmie Ross,"To answer this question, we need to connect information from two passages. Passage c7e57a753242ced29be3 provides information about Edwyn Collins, but does not mention the song 'The Rapper'. However, passage 68a294a3f79259012f25 mentions that Jimmie Ross is a member of the band the Jaggerz, which had a 1970 hit with the song 'The Rapper'. Therefore, we can conclude that Jimmie Ross is the musician known for being a member of a band that had a 1970 hit with the song 'The Rapper'.",c7e57a753242ced29be3|68a294a3f79259012f25,0_band_album_rock_song,band|album|rock|song|rock band|music,2026-04-30T07:55:41,llama-3.3-70b-versatile,True,
hotpotqa_clu0018_hard_2,hotpotqa,18,hard,What is the connection between the lead singer of the post-punk band Orange Juice and the American singer-songwriter known as 'the Caruso of Rock' in terms of their record labels and hit songs?,"Both Edwyn Collins, the lead singer of Orange Juice, and Roy Orbison, the American singer-songwriter, had hits on different record labels, with Collins having a hit single 'A Girl Like You' and Orbison recording on the Monument Records label with hits such as 'Pretty One' and 'Uptown'.","To answer this question, we need to read passages c7e57a753242ced29be3, 18acc3051238346a5ad7, and e518e0696d0bd8a565be. Passage c7e57a753242ced29be3 provides information about Edwyn Collins and his hit single 'A Girl Like You'. Passage 18acc3051238346a5ad7 introduces Roy Orbison as the American singer-songwriter known as 'the Caruso of Rock' and mentions his hits. Passage e518e0696d0bd8a565be provides more information about Roy Orbison's hits, including 'Pretty One' and 'Uptown', and his record label, Monument Records.",c7e57a753242ced29be3|18acc3051238346a5ad7|e518e0696d0bd8a565be,0_band_album_rock_song,band|album|rock|song|rock band|music,2026-04-30T07:55:41,llama-3.3-70b-versatile,True,
hotpotqa_clu0019_easy_0,hotpotqa,19,easy,What nickname was given to Roy Orbison due to his operatic music style?,the Caruso of Rock and the Big O,"The answer can be found in Passage 30e37c8c462afa08ca09, which states that Roy Orbison was nicknamed 'the Caruso of Rock' and 'the Big O' due to his operatic music style.",30e37c8c462afa08ca09,0_band_album_rock_song,band|album|rock|song|rock band|music,2026-04-30T07:55:59,llama-3.3-70b-versatile,True,
hotpotqa_clu0019_medium_1,hotpotqa,19,medium,"What genre of music do the bands Jane's Addiction, Weeping Willows, and Gorillaz belong to?",Rock,"To answer this question, we need to read passages e9b6d3f3c917a80db47c, which describes Jane's Addiction as an American rock band, and 439ed969d20d61d9f3cd, which mentions Gorillaz as an alternative rock virtual band. Additionally, passage e9b6d3f3c917a80db47c also mentions Weeping Willows as a Swedish indie rock group. By connecting these entities across the two passages, we can determine that all three bands belong to the rock genre.",e9b6d3f3c917a80db47c|439ed969d20d61d9f3cd,0_band_album_rock_song,band|album|rock|song|rock band|music,2026-04-30T07:55:59,llama-3.3-70b-versatile,True,
